key,类目,快照,该类该快照条数,可引条数,取法,query,pv_raw
15,药品用法用量查询,助手随机1k,72,61,随机,朱天林医生治疗失眠需要几次复诊,1.0
15,药品用法用量查询,助手随机1k,72,61,随机,现在吃心脑清软胶囊二年了，带替麦通了,1.0
15,药品用法用量查询,助手随机1k,72,61,随机,没吃过布洛芬阿司匹林,1.0
25,医疗健康信息查询,助手随机1k,20,20,流量最高,肌间静脉血栓,4.0
25,医疗健康信息查询,助手随机1k,20,20,流量最高,961心跳微搏,2.0
25,医疗健康信息查询,助手随机1k,20,20,流量最高,头部核磁共振,2.0
25,医疗健康信息查询,助手随机1k,20,20,随机,肿瘤侵犯无覆膜覆盖的结直场旁组,1.0
25,医疗健康信息查询,助手随机1k,20,20,随机,痔疮脱皮,1.0
25,医疗健康信息查询,助手随机1k,20,20,随机,跟腱反射++,1.0
0,药品功效作用查询,助手随机1k,48,45,流量最高,五珍百草培元颗粒,6.0
0,药品功效作用查询,助手随机1k,48,45,流量最高,柴胡白芍枳壳煮水功效,6.0
0,药品功效作用查询,助手随机1k,48,45,流量最高,五维他口服液功效,6.0
0,药品功效作用查询,助手随机1k,48,45,随机,对身份有什么功效,1.0
0,药品功效作用查询,助手随机1k,48,45,随机,这个方子什么效果,1.0
0,药品功效作用查询,助手随机1k,48,45,随机,夏枯草吧？,1.0
21,医学术语与检查指标含义查询,助手随机1k,11,10,流量最高,夌角有什么好处,2.0
21,医学术语与检查指标含义查询,助手随机1k,11,10,流量最高,EB用于什么,1.0
21,医学术语与检查指标含义查询,助手随机1k,11,10,流量最高,MSI-H和PTEN突变对预后有何影响,1.0
21,医学术语与检查指标含义查询,助手随机1k,11,10,随机,体外射精是什么意思,1.0
21,医学术语与检查指标含义查询,助手随机1k,11,10,随机,散瞳验光和不散瞳区别,1.0
21,医学术语与检查指标含义查询,助手随机1k,11,10,随机,lv期内痔疮是什么意思,1.0
23,查询穴位及身体部位准确位置,助手随机1k,16,16,流量最高,Microlife（迈克大夫）哪款腕式最准,1.0
23,查询穴位及身体部位准确位置,助手随机1k,16,16,流量最高,两下肢不等长怎么测量,1.0
23,查询穴位及身体部位准确位置,助手随机1k,16,16,流量最高,人体和阳穴,1.0
23,查询穴位及身体部位准确位置,助手随机1k,16,16,随机,癫痫是在脑子哪个部位,1.0
23,查询穴位及身体部位准确位置,助手随机1k,16,16,随机,腰椎处的神经有哪些,1.0
23,查询穴位及身体部位准确位置,助手随机1k,16,16,随机,他是教什么什么科的？,1.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手随机1k,36,34,流量最高,女生脚心痒痒挠,7.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手随机1k,36,34,流量最高,一个星期，头皮痒,1.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手随机1k,36,34,流量最高,肉片上面反光，绿色是什么原因？,1.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手随机1k,36,34,随机,儿童被纹虫叮咬后被叮咬部位肿去医院挂什么科,1.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手随机1k,36,34,随机,男生细长直腿,1.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手随机1k,36,34,随机,他与皮肤不粘连，是独立个体,1.0
28,药品及医疗产品信息查询,助手随机1k,27,25,流量最高,普拉洛芬滴眼液作用,13.0
28,药品及医疗产品信息查询,助手随机1k,27,25,流量最高,扶他林乳胶剂说明书,2.0
28,药品及医疗产品信息查询,助手随机1k,27,25,流量最高,左炔诺孕酮肠溶片的价格是多少,2.0
28,药品及医疗产品信息查询,助手随机1k,27,25,随机,列士汀,1.0
28,药品及医疗产品信息查询,助手随机1k,27,25,随机,圣达生物生物法活性叶酸的市场份额是多少,1.0
28,药品及医疗产品信息查询,助手随机1k,27,25,随机,双氨基硅油哪个品牌性价比最高,1.0
5,查询疾病最快最有效治疗方法,助手随机1k,28,28,流量最高,气虚出汗严重怎么调理,23.0
5,查询疾病最快最有效治疗方法,助手随机1k,28,28,流量最高,止牙痛民间方法,2.0
5,查询疾病最快最有效治疗方法,助手随机1k,28,28,流量最高,哪种方法最安全,2.0
5,查询疾病最快最有效治疗方法,助手随机1k,28,28,随机,十个月宝宝反复发烧怎么办,1.0
5,查询疾病最快最有效治疗方法,助手随机1k,28,28,随机,怎么样才会得肾衰竭,1.0
5,查询疾病最快最有效治疗方法,助手随机1k,28,28,随机,止牙痛民间方法,2.0
4,查询病症用药推荐,助手随机1k,51,50,流量最高,需要吃消炎药吗,35.0
4,查询病症用药推荐,助手随机1k,51,50,流量最高,帕金森吃什么药,3.0
4,查询病症用药推荐,助手随机1k,51,50,流量最高,胃气上逆适合吃哪些中成药,2.0
4,查询病症用药推荐,助手随机1k,51,50,随机,帕金森吃什么药,3.0
4,查询病症用药推荐,助手随机1k,51,50,随机,有哪些中成药可以治疗颈动脉斑块,1.0
4,查询病症用药推荐,助手随机1k,51,50,随机,痛风喝什么水？,1.0
7,身体疼痛病因查询,助手随机1k,28,28,流量最高,久坐痛,2.0
7,身体疼痛病因查询,助手随机1k,28,28,流量最高,脚后跟脚底板疼,2.0
7,身体疼痛病因查询,助手随机1k,28,28,流量最高,下腹疼痛持续有个4天5天,1.0
7,身体疼痛病因查询,助手随机1k,28,28,随机,大拇指肿疼会自己好吗,1.0
7,身体疼痛病因查询,助手随机1k,28,28,随机,小脚趾骨头疼是怎么回事,1.0
7,身体疼痛病因查询,助手随机1k,28,28,随机,我有脖子，右边下下下的有点疼，怎么回事？,1.0
12,症状原因与处理方法查询,助手随机1k,31,31,流量最高,怎么知道有没有口臭,4.0
12,症状原因与处理方法查询,助手随机1k,31,31,流量最高,中医怎么治疗经常发脾气 口干舌燥,1.0
12,症状原因与处理方法查询,助手随机1k,31,31,流量最高,是咳嗽会加剧咳嗽的严重的,1.0
12,症状原因与处理方法查询,助手随机1k,31,31,随机,吸烟的时候打嗝是什么原因？,1.0
12,症状原因与处理方法查询,助手随机1k,31,31,随机,怎么知道有没有口臭,4.0
12,症状原因与处理方法查询,助手随机1k,31,31,随机,吃饭没味道可能是什么原因导致的,1.0
29,健康调理食物宜忌查询,助手随机1k,32,31,流量最高,健身完适合吃什么,2.0
29,健康调理食物宜忌查询,助手随机1k,32,31,流量最高,减肥最好的运动是哪一项运动,2.0
29,健康调理食物宜忌查询,助手随机1k,32,31,流量最高,含维生素b的食物,2.0
29,健康调理食物宜忌查询,助手随机1k,32,31,随机,含维生素b的食物,2.0
29,健康调理食物宜忌查询,助手随机1k,32,31,随机,布他磷能量速补哪个品牌最好,1.0
29,健康调理食物宜忌查询,助手随机1k,32,31,随机,卧床期间有哪些通便食物推荐,1.0
8,疾病发病原因查询,助手随机1k,9,8,流量最高,为什么身体强壮的人会突然离去而病病yangyang的常吃药的人反而长寿？′,1.0
8,疾病发病原因查询,助手随机1k,9,8,流量最高,右眼白眼球有血丝血板是哪个器官引起的？,1.0
8,疾病发病原因查询,助手随机1k,9,8,流量最高,哪些情况下甲状腺穿刺会导致扩散,1.0
8,疾病发病原因查询,助手随机1k,9,8,随机,哪些皮肤病是真菌感染引起的,1.0
8,疾病发病原因查询,助手随机1k,9,8,随机,是否是关节炎或风湿,1.0
8,疾病发病原因查询,助手随机1k,9,8,随机,小男孩腋下为什么起那么多水状瘤？,1.0
22,查询疾病传染性及传播途径,助手随机1k,9,6,流量最高,乙肝会通过搓澡传染给别人人吗,1.0
22,查询疾病传染性及传播途径,助手随机1k,9,6,流量最高,人类冠状病毒可能传染给宠物吗,1.0
22,查询疾病传染性及传播途径,助手随机1k,9,6,流量最高,化验结果患者属于健康病毒协带者还是传染期,1.0
22,查询疾病传染性及传播途径,助手随机1k,9,6,随机,这种情况能传染到脸上吗？,1.0
22,查询疾病传染性及传播途径,助手随机1k,9,6,随机,这种头套适用于哪些传染病？,1.0
22,查询疾病传染性及传播途径,助手随机1k,9,6,随机,流毒的危害,1.0
24,医院信息查询与挂号咨询,助手随机1k,37,36,流量最高,济宁市人民医院东院区,2.0
24,医院信息查询与挂号咨询,助手随机1k,37,36,流量最高,从武清杨村早晨6点出发，几点可以到达天津市人民医院停车场,1.0
24,医院信息查询与挂号咨询,助手随机1k,37,36,流量最高,从进入医院起到接受治疗的流程,1.0
24,医院信息查询与挂号咨询,助手随机1k,37,36,随机,大同泌尿科最厉害的医生,1.0
24,医院信息查询与挂号咨询,助手随机1k,37,36,随机,这个号码是否属于泰州惠民医药连锁有限公司,1.0
24,医院信息查询与挂号咨询,助手随机1k,37,36,随机,哈尔滨专治腰椎间盘突出的医院哪家最好,1.0
11,检验指标异常原因查询,助手随机1k,12,11,流量最高,低密度脂蛋白胆固醇高怎么调理,1.0
11,检验指标异常原因查询,助手随机1k,12,11,流量最高,内侧高吗,1.0
11,检验指标异常原因查询,助手随机1k,12,11,流量最高,囊膜中磷脂分子的元素组成与血凝素蛋白相同,1.0
11,检验指标异常原因查询,助手随机1k,12,11,随机,肌酸激酶60是什么？属于什么样水平,1.0
11,检验指标异常原因查询,助手随机1k,12,11,随机,谷氨酸转肽酶从111降到97说明什么,1.0
11,检验指标异常原因查询,助手随机1k,12,11,随机,如何判断肝回声增强增粗的原因,1.0
13,血糖与糖尿病问题查询,助手随机1k,24,22,流量最高,给我推荐几款富铁软糖,2.0
13,血糖与糖尿病问题查询,助手随机1k,24,22,流量最高,你是糖尿病的，别有糖尿病，多吃点，这个还行啊，把糖尿病都吃了，他愿意吃那,1.0
13,血糖与糖尿病问题查询,助手随机1k,24,22,流量最高,原尿中葡萄糖被重新吸收的是,1.0
13,血糖与糖尿病问题查询,助手随机1k,24,22,随机,吃瓜子血脂胆固醇高吗,1.0
13,血糖与糖尿病问题查询,助手随机1k,24,22,随机,吃生瓜子仁升血糖吗？,1.0
13,血糖与糖尿病问题查询,助手随机1k,24,22,随机,我不放糖，我也没有三高,1.0
16,查询食物寒热属性,助手随机1k,10,10,流量最高,内寒外热适合吃什么水果,1.0
16,查询食物寒热属性,助手随机1k,10,10,流量最高,包皮皮肤溃疡是阴虚内热还是湿热，怎么区分？,1.0
16,查询食物寒热属性,助手随机1k,10,10,流量最高,反正有车要去买温度计，刚刚,1.0
16,查询食物寒热属性,助手随机1k,10,10,随机,手脚冰冷患者咳嗽橘红片要加些什么一起冲水,1.0
16,查询食物寒热属性,助手随机1k,10,10,随机,鸡胸肉热量高吗,1.0
16,查询食物寒热属性,助手随机1k,10,10,随机,夏天腋下38度算发烧吗,1.0
1,癌症早期症状查询,助手随机1k,6,6,流量最高,肝癌早期发现后，生存期有多长,2.0
1,癌症早期症状查询,助手随机1k,6,6,流量最高,哪些肿瘤适合保守治疗,1.0
1,癌症早期症状查询,助手随机1k,6,6,流量最高,癌症是生气得的吗,1.0
1,癌症早期症状查询,助手随机1k,6,6,随机,这情况会是肠癌,1.0
1,癌症早期症状查询,助手随机1k,6,6,随机,脑瘤会是什么症状,1.0
1,癌症早期症状查询,助手随机1k,6,6,随机,肺腺癌晚期为什么不能吃某些鱼类,1.0
3,查询皮肤病症状图片,助手随机1k,4,3,流量最高,小孩太热情的疹子，可以用这个吗？,1.0
3,查询皮肤病症状图片,助手随机1k,4,3,流量最高,小孩水痘图片和症状,1.0
3,查询皮肤病症状图片,助手随机1k,4,3,流量最高,这款乳膏适合哪些具体皮肤症状,1.0
27,医学健康图片查询,助手随机1k,4,4,流量最高,帮我画 肋弓凹陷图片,1.0
27,医学健康图片查询,助手随机1k,4,4,流量最高,正常指甲颜色图片,1.0
27,医学健康图片查询,助手随机1k,4,4,流量最高,给我一张埃博拉病毒的结构图,1.0
27,医学健康图片查询,助手随机1k,4,4,随机,能帮我识别图片中的其他中药材吗,1.0
25,医疗健康信息查询,助手语音1k,24,24,流量最高,阑尾炎穿孔化脓术后第20,
25,医疗健康信息查询,助手语音1k,24,24,流量最高,根裂了,
25,医疗健康信息查询,助手语音1k,24,24,流量最高,PVC锁住游戏疖肿,
25,医疗健康信息查询,助手语音1k,24,24,随机,淋漓刺鼻,
25,医疗健康信息查询,助手语音1k,24,24,随机,空腹5.4,
25,医疗健康信息查询,助手语音1k,24,24,随机,脂肪粒最怕的克星,
0,药品功效作用查询,助手语音1k,133,133,流量最高,左氧氟沙星有什么作用,
0,药品功效作用查询,助手语音1k,133,133,流量最高,喝山药粉对胃有什么功效,
0,药品功效作用查询,助手语音1k,133,133,流量最高,南风的功效,
0,药品功效作用查询,助手语音1k,133,133,随机,功效,
0,药品功效作用查询,助手语音1k,133,133,随机,功效,
0,药品功效作用查询,助手语音1k,133,133,随机,功效,
6,查询症状原因与治疗方法,助手语音1k,40,39,流量最高,眼睛出现飞蚊症和小点黑影是什么原因,
6,查询症状原因与治疗方法,助手语音1k,40,39,流量最高,眼睛跳是怎么回事,
6,查询症状原因与治疗方法,助手语音1k,40,39,流量最高,砸到心脏怎么办,
6,查询症状原因与治疗方法,助手语音1k,40,39,随机,90多岁的老人心率一会高一会低是怎么回事,
6,查询症状原因与治疗方法,助手语音1k,40,39,随机,为什么老爱生气什么原因,
6,查询症状原因与治疗方法,助手语音1k,40,39,随机,被空调吹的浑身难受怎么办,
9,皮肤瘙痒起疙瘩原因与用药查询,助手语音1k,46,44,流量最高,萝卜刚出来就裂皮要警惕四种病,
9,皮肤瘙痒起疙瘩原因与用药查询,助手语音1k,46,44,流量最高,鼻子老是长疮是怎么回事,
9,皮肤瘙痒起疙瘩原因与用药查询,助手语音1k,46,44,流量最高,用电动牙刷刷脚底十分钟痒痒,
9,皮肤瘙痒起疙瘩原因与用药查询,助手语音1k,46,44,随机,A窝里抓痒,
9,皮肤瘙痒起疙瘩原因与用药查询,助手语音1k,46,44,随机,用电动牙刷刷脚底十分钟痒痒,
9,皮肤瘙痒起疙瘩原因与用药查询,助手语音1k,46,44,随机,我带冰毒拼多多上的买的膏药花了是二十九块八也没来药也没来钱也没给我,
17,查询功效副作用与禁忌,助手语音1k,153,150,流量最高,南瓜和鸡蛋能同时吃吗,
17,查询功效副作用与禁忌,助手语音1k,153,150,流量最高,胃发胀可以喝丝瓜汤吗,
17,查询功效副作用与禁忌,助手语音1k,153,150,流量最高,减肥的时候为什么说腐竹不好,
17,查询功效副作用与禁忌,助手语音1k,153,150,随机,百合茯苓陈皮玉竹不能乱喝,
17,查询功效副作用与禁忌,助手语音1k,153,150,随机,肾结石能吃豆腐吗,
17,查询功效副作用与禁忌,助手语音1k,153,150,随机,吃紫苏叶有什么好处,
21,医学术语与检查指标含义查询,助手语音1k,16,16,流量最高,头上大小一级红色是什么肝脏,
21,医学术语与检查指标含义查询,助手语音1k,16,16,流量最高,选用mra红细胞爪蚕卵母细胞显微注射技术和低渗溶液来证明蛋白a参与了水的跨膜,
21,医学术语与检查指标含义查询,助手语音1k,16,16,流量最高,CD病毒是新冠,
21,医学术语与检查指标含义查询,助手语音1k,16,16,随机,中枢神经系统是包括什么,
21,医学术语与检查指标含义查询,助手语音1k,16,16,随机,HPV是什么意思我,
21,医学术语与检查指标含义查询,助手语音1k,16,16,随机,三联歧杆菌和四联杆菌区别,
22,查询疾病传染性及传播途径,助手语音1k,6,6,流量最高,小孩肺炎能经常做雾化吗,
22,查询疾病传染性及传播途径,助手语音1k,6,6,流量最高,应该动了手术切除的肺对别人有传染性吗,
22,查询疾病传染性及传播途径,助手语音1k,6,6,流量最高,HPV DV v hv 6是不是高危HPV 53传染的,
22,查询疾病传染性及传播途径,助手语音1k,6,6,随机,染头发不让染头膏挨住头皮可不可以伤害会不会小1点,
22,查询疾病传染性及传播途径,助手语音1k,6,6,随机,血液透析室丙肝等经血液传播疾病的防控措施,
22,查询疾病传染性及传播途径,助手语音1k,6,6,随机,难闻废会传染吗,
30,查询疾病治疗与手术方案,助手语音1k,83,80,流量最高,肩袖修复手术4个月后仍感觉里面酸胀这正常吗,
30,查询疾病治疗与手术方案,助手语音1k,83,80,流量最高,头上有毛囊炎需要剃光头吗,
30,查询疾病治疗与手术方案,助手语音1k,83,80,流量最高,半途肺CT能不能发现,
30,查询疾病治疗与手术方案,助手语音1k,83,80,随机,女人练八叉女人练不练八叉对身体没有害啊,
30,查询疾病治疗与手术方案,助手语音1k,83,80,随机,洪泽雄的自小儿针眼吗,
30,查询疾病治疗与手术方案,助手语音1k,83,80,随机,随着病人的想法非要理智,
4,查询病症用药推荐,助手语音1k,39,39,流量最高,张院长在节目里分享了治疗尿频尿急尿等待尿失禁的药酒方子是以下哪个一国公酒,
4,查询病症用药推荐,助手语音1k,39,39,流量最高,上呼吸道感染吃什么中成药,
4,查询病症用药推荐,助手语音1k,39,39,流量最高,痛安胶囊可以治喉咙有痰吗化痰吗我,
4,查询病症用药推荐,助手语音1k,39,39,随机,嗓子疼头疼吃啥药,
4,查询病症用药推荐,助手语音1k,39,39,随机,我复个啥敷个姜片晕车的喷药姜管用吗,
4,查询病症用药推荐,助手语音1k,39,39,随机,慢性前列腺炎能喝姜汤,
13,血糖与糖尿病问题查询,助手语音1k,39,39,流量最高,目前国内血糖标准是什么,
13,血糖与糖尿病问题查询,助手语音1k,39,39,流量最高,黑豆黑米黄豆红小豆盒饭升糖吗,
13,血糖与糖尿病问题查询,助手语音1k,39,39,流量最高,糖尿病人有症状吗,
13,血糖与糖尿病问题查询,助手语音1k,39,39,随机,血血糖高的人能不能吃红薯和紫薯,
13,血糖与糖尿病问题查询,助手语音1k,39,39,随机,脚踝骨总发痒是糖尿病吗,
13,血糖与糖尿病问题查询,助手语音1k,39,39,随机,糖尿病并发症分几个阶段,
16,查询食物寒热属性,助手语音1k,15,15,流量最高,宝宝37度还发烧吗,
16,查询食物寒热属性,助手语音1k,15,15,流量最高,冬天怕冷夏天怕热是什么体质,
16,查询食物寒热属性,助手语音1k,15,15,流量最高,牛奶和香蕉打碎热着可以喝吗,
16,查询食物寒热属性,助手语音1k,15,15,随机,为什么早上的体温比晚上的体温要高高1点呢,
16,查询食物寒热属性,助手语音1k,15,15,随机,红茶属于温性的吗,
16,查询食物寒热属性,助手语音1k,15,15,随机,防风草长什么样,
24,医院信息查询与挂号咨询,助手语音1k,28,28,流量最高,为什么喜欢软集团云南省第一人民医院,
24,医院信息查询与挂号咨询,助手语音1k,28,28,流量最高,怀化市第一人民医院中医科主任金卫平每星期坐诊时间安排是,
24,医院信息查询与挂号咨询,助手语音1k,28,28,流量最高,看肿瘤除了肿瘤医院还有哪家医院比较好,
24,医院信息查询与挂号咨询,助手语音1k,28,28,随机,金质医生呗,
24,医院信息查询与挂号咨询,助手语音1k,28,28,随机,松江妇保医院乘什么路,
24,医院信息查询与挂号咨询,助手语音1k,28,28,随机,常州市有没有乐园综合治疗仪体验馆,
5,查询疾病最快最有效治疗方法,助手语音1k,25,25,流量最高,白肺是怎样防治,
5,查询疾病最快最有效治疗方法,助手语音1k,25,25,流量最高,怎么升阳,
5,查询疾病最快最有效治疗方法,助手语音1k,25,25,流量最高,肠道易激综合征怎么治疗,
5,查询疾病最快最有效治疗方法,助手语音1k,25,25,随机,子宫内膜有创伤怎么办,
5,查询疾病最快最有效治疗方法,助手语音1k,25,25,随机,怎么打通中焦最好方法,
5,查询疾病最快最有效治疗方法,助手语音1k,25,25,随机,慢性血肿怎么缓解,
18,查询孕产流产相关时间,助手语音1k,20,20,流量最高,5个月的婴儿打完疫苗后体温升高正常吗,
18,查询孕产流产相关时间,助手语音1k,20,20,流量最高,老年女性痔疮手术50天可以,
18,查询孕产流产相关时间,助手语音1k,20,20,流量最高,浴巾多长时间要换,
18,查询孕产流产相关时间,助手语音1k,20,20,随机,打了封闭针以后能维持多少时间的不痛,
18,查询孕产流产相关时间,助手语音1k,20,20,随机,量体温一般几分钟,
18,查询孕产流产相关时间,助手语音1k,20,20,随机,22的需要多长时间终结,
7,身体疼痛病因查询,助手语音1k,26,26,流量最高,肩膀活动不受限不动也疼在静止情况下哎,
7,身体疼痛病因查询,助手语音1k,26,26,流量最高,出汗受凉引起的偏头疼神经疼,
7,身体疼痛病因查询,助手语音1k,26,26,流量最高,腰一阵阵的疼怎么回事,
7,身体疼痛病因查询,助手语音1k,26,26,随机,睡觉醒来膝盖用力站起来就会痛怎么回事,
7,身体疼痛病因查询,助手语音1k,26,26,随机,12岁的孩子起床之后说脖子疼,
7,身体疼痛病因查询,助手语音1k,26,26,随机,经常头疼是什么情况,
15,药品用法用量查询,助手语音1k,66,61,流量最高,阿片受体拮抗药是纳洛酮对吗,
15,药品用法用量查询,助手语音1k,66,61,流量最高,萎缩性胃炎c2重啊是o1重,
15,药品用法用量查询,助手语音1k,66,61,流量最高,麦冬玉竹沙参熬水喝一次用量多少,
15,药品用法用量查询,助手语音1k,66,61,随机,40多岁时吃二甲双胍反应不大现在吃了十多年随着年龄的增加现在胃肠道消化不良,
15,药品用法用量查询,助手语音1k,66,61,随机,餐后一小时的胰岛素水平是空腹的20倍请问是胰岛素抵抗吗,
15,药品用法用量查询,助手语音1k,66,61,随机,麦冬玉竹沙参熬水喝一次用量多少,
19,健康指标正常值范围查询,助手语音1k,22,22,流量最高,腋下量体温要加多少,
19,健康指标正常值范围查询,助手语音1k,22,22,流量最高,三级高血压能恢复正常吗,
19,健康指标正常值范围查询,助手语音1k,22,22,流量最高,40岁心率85次,
19,健康指标正常值范围查询,助手语音1k,22,22,随机,血常规大小,
19,健康指标正常值范围查询,助手语音1k,22,22,随机,早上量身高比晚上量身高高多少,
19,健康指标正常值范围查询,助手语音1k,22,22,随机,老年人低压40高压90,
12,症状原因与处理方法查询,助手语音1k,40,39,流量最高,胃有什么毛病挨饿,
12,症状原因与处理方法查询,助手语音1k,40,39,流量最高,舌质回声欠缺欠,
12,症状原因与处理方法查询,助手语音1k,40,39,流量最高,鸽子鼻子发红是什么原因,
12,症状原因与处理方法查询,助手语音1k,40,39,随机,上嘴唇上翘是什么原因,
12,症状原因与处理方法查询,助手语音1k,40,39,随机,发烧时打喉咙,
12,症状原因与处理方法查询,助手语音1k,40,39,随机,止咳化痰的,
11,检验指标异常原因查询,助手语音1k,13,12,流量最高,红小细胞和红小蛋白高一点点有什么影响,
11,检验指标异常原因查询,助手语音1k,13,12,流量最高,石斑鱼的嘌呤高吗,
11,检验指标异常原因查询,助手语音1k,13,12,流量最高,肌酐高能喝牛奶吗,
11,检验指标异常原因查询,助手语音1k,13,12,随机,肌酐低,
11,检验指标异常原因查询,助手语音1k,13,12,随机,高密度脂蛋白胆固醇低了怎么办,
11,检验指标异常原因查询,助手语音1k,13,12,随机,我女55岁低密度脂蛋白4.51,
28,药品及医疗产品信息查询,助手语音1k,28,28,流量最高,鹿瓜多肽说明书,
28,药品及医疗产品信息查询,助手语音1k,28,28,流量最高,门门螺旋杆菌,
28,药品及医疗产品信息查询,助手语音1k,28,28,流量最高,研究药,
28,药品及医疗产品信息查询,助手语音1k,28,28,随机,治灰指甲的甲钙糖,
28,药品及医疗产品信息查询,助手语音1k,28,28,随机,放了支架吃的药吃的药吃的药依折麦布片还有这个酒石酸美托洛尔片还有替格瑞洛,
28,药品及医疗产品信息查询,助手语音1k,28,28,随机,食用碱伤不伤手,
14,中医方剂配方与食疗搭配吃法查询,助手语音1k,25,25,流量最高,逍遥丸和金匮肾气丸一起吃有什么功效,
14,中医方剂配方与食疗搭配吃法查询,助手语音1k,25,25,流量最高,牛臀和牛膝的区别,
14,中医方剂配方与食疗搭配吃法查询,助手语音1k,25,25,流量最高,花旗参搭配什么,
14,中医方剂配方与食疗搭配吃法查询,助手语音1k,25,25,随机,玉苁蓉搭配什么吃,
14,中医方剂配方与食疗搭配吃法查询,助手语音1k,25,25,随机,泡人参用什么酒最好,
14,中医方剂配方与食疗搭配吃法查询,助手语音1k,25,25,随机,赤小豆补血好还是红豆补血好,
20,医学检查项目查询,助手语音1k,9,9,流量最高,带曼月乐环一个月复查复查前需要注意什么事项,
20,医学检查项目查询,助手语音1k,9,9,流量最高,腿小腿酸女性要去怎么检查,
20,医学检查项目查询,助手语音1k,9,9,流量最高,化验结果显示,
20,医学检查项目查询,助手语音1k,9,9,随机,肝功化验需要空腹吗,
20,医学检查项目查询,助手语音1k,9,9,随机,查微量元素吃饭后可以查吗,
20,医学检查项目查询,助手语音1k,9,9,随机,肝胆有毛病需要做CT还是彩超,
8,疾病发病原因查询,助手语音1k,15,13,流量最高,环境因素造成的输液中危立无难突定,
8,疾病发病原因查询,助手语音1k,15,13,流量最高,幼儿患扁桃体扁桃体炎引起哪里的淋巴结肿大,
8,疾病发病原因查询,助手语音1k,15,13,流量最高,甲状腺切除术后发生呼吸困难和窒息的常见原因有哪,
8,疾病发病原因查询,助手语音1k,15,13,随机,黄精是管什么的,
8,疾病发病原因查询,助手语音1k,15,13,随机,悟空患上病毒性心脏病的主要原因就是借完钱用多了,
8,疾病发病原因查询,助手语音1k,15,13,随机,我一说他这个病就出来了是病是病是病是病是病是病是病是病,
23,查询穴位及身体部位准确位置,助手语音1k,13,13,流量最高,张门穴怎么按,
23,查询穴位及身体部位准确位置,助手语音1k,13,13,流量最高,女生的那个部位,
23,查询穴位及身体部位准确位置,助手语音1k,13,13,流量最高,器械如何锻炼竖脊肌,
23,查询穴位及身体部位准确位置,助手语音1k,13,13,随机,大椎穴准确的位置,
23,查询穴位及身体部位准确位置,助手语音1k,13,13,随机,右颈总动脉imt约0.1厘米右颈总动脉分叉后壁见后见最厚约0.15厘米长约0.5厘米,
23,查询穴位及身体部位准确位置,助手语音1k,13,13,随机,菜系的穴位,
29,健康调理食物宜忌查询,助手语音1k,24,23,流量最高,鸡蛋跟红薯一起吃吗,
29,健康调理食物宜忌查询,助手语音1k,24,23,流量最高,搜索土豆的营养价值,
29,健康调理食物宜忌查询,助手语音1k,24,23,流量最高,容易牙齿龋齿的酸性食物有哪些,
29,健康调理食物宜忌查询,助手语音1k,24,23,随机,肝火很大吃什么败肝火,
29,健康调理食物宜忌查询,助手语音1k,24,23,随机,甘油三酯高吃什么降脂最快,
29,健康调理食物宜忌查询,助手语音1k,24,23,随机,汗出多了喝什么水比较好,
1,癌症早期症状查询,助手语音1k,5,5,流量最高,肠癌会引起水肿吗,
1,癌症早期症状查询,助手语音1k,5,5,流量最高,前列腺内尿道肿瘤是膀胱癌还是前列腺还是尿道癌我现在前列腺炎有id as评分四,
1,癌症早期症状查询,助手语音1k,5,5,流量最高,宫颈癌和子宫内膜间质肉瘤1b期哪个更厉害,
1,癌症早期症状查询,助手语音1k,5,5,随机,结肠黏膜内癌预防标准,
1,癌症早期症状查询,助手语音1k,5,5,随机,甲状腺癌是恶性的,
10,查询身体异常症状原因及应对方法,助手语音1k,22,21,流量最高,口渴水喝的再多怎么没有什么小便呢,
10,查询身体异常症状原因及应对方法,助手语音1k,22,21,流量最高,肠息肉是怎么形成的,
10,查询身体异常症状原因及应对方法,助手语音1k,22,21,流量最高,绝经了是不是就会变胖,
10,查询身体异常症状原因及应对方法,助手语音1k,22,21,随机,每次拉尿的时候会放屁是为什么,
10,查询身体异常症状原因及应对方法,助手语音1k,22,21,随机,不想起床直接尿床上,
10,查询身体异常症状原因及应对方法,助手语音1k,22,21,随机,绝经了是不是就会变胖,
27,医学健康图片查询,助手语音1k,8,8,流量最高,热血毒皮肤照片,
27,医学健康图片查询,助手语音1k,8,8,流量最高,热血毒皮肤照片,
27,医学健康图片查询,助手语音1k,8,8,流量最高,热血毒皮肤照片,
27,医学健康图片查询,助手语音1k,8,8,随机,热血毒皮肤照片,
27,医学健康图片查询,助手语音1k,8,8,随机,阴囊上长疙瘩图片,
27,医学健康图片查询,助手语音1k,8,8,随机,阴囊上长疙瘩图片,
2,疾病症状表现查询,助手语音1k,15,15,流量最高,如果头的早期症状是什么,
2,疾病症状表现查询,助手语音1k,15,15,流量最高,胆汁性胆管炎最初的症状,
2,疾病症状表现查询,助手语音1k,15,15,流量最高,破伤风有什么症状,
