source,label,rank,query,pv_raw,tier
assistant_random,人物相关说法核实,sample,胡金明在丹江口聚能燃气有限公司有何职务,1.0,user
assistant_random,人物相关说法核实,sample,吕吉广在景县有房产吗,1.0,user
assistant_random,人物相关说法核实,sample,朱世行是否有合作案例,1.0,user
assistant_random,人物相关说法核实,sample,谢小洁在厦门有未公开的案件吗,1.0,user
assistant_random,人物相关梗与说法解释,top_pv,刘想是老二次元宅女，她说话很平淡但是有些恶俗，没有这么八婆。,1.0,user
assistant_random,人物相关梗与说法解释,top_pv,怎么形容嫪毐,1.0,user
assistant_random,人物相关梗与说法解释,top_pv,抖音玉环的真实身份是什么,1.0,user
assistant_random,人物相关梗与说法解释,top_pv,方方萌可长什么样,1.0,user
assistant_random,人物相关梗与说法解释,top_pv,曾国藩的三甲进士身份有何影响,1.0,user
assistant_random,人物相关梗与说法解释,top_pv,每次提到敖乙都会落泪,1.0,user
assistant_random,人物相关梗与说法解释,sample,那为什么其他神明也会有，比如爱神丘比特,1.0,user
assistant_random,性化类目浏览或非具体人物浏览,top_pv,古风美人,1.0,user
assistant_random,性化类目浏览或非具体人物浏览,top_pv,好像是个模特,1.0,user
assistant_random,性化类目浏览或非具体人物浏览,top_pv,性感随性的帅,1.0,user
assistant_random,性化类目浏览或非具体人物浏览,top_pv,美女男,1.0,user
assistant_random,性化类目浏览或非具体人物浏览,top_pv,美女面带笑容,1.0,user
assistant_random,性化类目浏览或非具体人物浏览,top_pv,转换二次元性感美少女,1.0,user
assistant_random,黑料绯闻炒作查询,top_pv,周庆庭是否与原山推股份铸钢厂有关联,1.0,user
assistant_random,黑料绯闻炒作查询,top_pv,把林依晨的宠妻行为写得更夸张些,1.0,user
assistant_random,黑料绯闻炒作查询,top_pv,有个外国人不是说毛泽东比希特勒还坏他还有什么言论和文章,1.0,user
assistant_random,黑料绯闻炒作查询,top_pv,胡孟刚和李美珍是否有过共同居住记录,1.0,user
assistant_random,作品本体获取,top_pv,李娜专题片,1.0,user
assistant_random,作品本体获取,top_pv,虚无少女。是不是之后死了？,1.0,user
assistant_random,艺人平台热度数值查询,top_pv,这些外籍明星里谁最有影响力,1.0,user
