外层,外层名,快照,source,n,内层,内层名,条数,占比%,95CI低%,95CI高%
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索随机1w,2026search_rand,1667,35,货币兑换金额换算查询,2,0.12,0.03,0.44
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索随机1w,2026search_rand,1667,3,查询电话号码归属,2,0.12,0.03,0.44
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索随机1w,2026search_rand,1667,52,下载安装金融类App,1,0.06,0.01,0.34
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索随机1w,2026search_rand,1667,14,个人征信报告查询与影响咨询,1,0.06,0.01,0.34
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索随机1w,2026search_rand,1667,16,查询人寿保险相关业务信息,1,0.06,0.01,0.34
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索随机1w,2026search_rand,1667,29,蚂蚁庄园今日答案查询,1,0.06,0.01,0.34
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索随机1w,2026search_rand,1667,54,建设银行网点与服务查询,1,0.06,0.01,0.34
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索随机1w,2026search_rand,1667,12,金融业务操作与问题处理方法查询,1,0.06,0.01,0.34
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索随机1w,2026search_rand,1667,24,证券股吧查询,1,0.06,0.01,0.34
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索随机1w,2026search_rand,1667,50,农业银行及农村信用社服务信息查询,1,0.06,0.01,0.34
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,12,金融业务操作与问题处理方法查询,163,17.09,14.83,19.61
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,44,支付宝相关操作查询,151,15.83,13.65,18.28
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,48,银行卡业务查询与办理指导,131,13.73,11.69,16.06
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,49,银行信息查询,74,7.76,6.22,9.63
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,47,查询办理信用卡业务,51,5.35,4.09,6.96
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,43,支付方式使用与设置查询,47,4.93,3.72,6.49
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,8,查询贷款信息,42,4.4,3.27,5.9
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,9,贷款提前还款查询,33,3.46,2.47,4.82
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,10,查询转账与账户业务可行性,30,3.14,2.21,4.45
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,18,查询保险相关业务,22,2.31,1.53,3.47
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,13,花呗操作查询,22,2.31,1.53,3.47
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,19,车险购买与理赔咨询,20,2.1,1.36,3.22
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,54,建设银行网点与服务查询,19,1.99,1.28,3.09
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,50,农业银行及农村信用社服务信息查询,18,1.89,1.2,2.96
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,14,个人征信报告查询与影响咨询,18,1.89,1.2,2.96
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,53,中国银行服务信息查询,14,1.47,0.88,2.45
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,70,查询定期存款利率,13,1.36,0.8,2.32
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,32,证券股票信息查询,13,1.36,0.8,2.32
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,52,下载安装金融类App,12,1.26,0.72,2.19
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,30,股票行情与选股建议查询,8,0.84,0.43,1.65
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,31,查询财经门户与市场行情,8,0.84,0.43,1.65
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,17,查询保险公司信息,8,0.84,0.43,1.65
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,16,查询人寿保险相关业务信息,5,0.52,0.22,1.22
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,15,查询借款平台正规性,5,0.52,0.22,1.22
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,7,基金净值查询,3,0.31,0.11,0.92
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,25,查询股票信息,2,0.21,0.06,0.76
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,20,查询交强险保费、赔偿与投保规定,2,0.21,0.06,0.76
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,22,查询科技股与科创板信息,2,0.21,0.06,0.76
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,28,股指行情查询,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,29,蚂蚁庄园今日答案查询,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,66,金融行情数据查询,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,36,人民币及货币信息查询,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,39,货币兑换查询,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,68,利率查询与计算,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,63,查询价格走势图,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,71,查询价格与金额,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,58,查询黄金价格,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,24,证券股吧查询,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,64,查询金融业务数值与代码,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,45,查询股份公司及股票信息,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,55,银行客服电话查询,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,33,查询人民币兑外币汇率,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,65,计算存贷款利息,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,21,保险公司电话查询,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,23,科技类股票信息查询,1,0.1,0.02,0.59
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,2026search_rand,954,67,贷款月供计算,1,0.1,0.02,0.59
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,11,查询金融术语含义,276,25.77,23.24,28.47
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,30,股票行情与选股建议查询,202,18.86,16.63,21.31
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,7,基金净值查询,58,5.42,4.21,6.94
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,10,查询转账与账户业务可行性,39,3.64,2.68,4.94
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,49,银行信息查询,31,2.89,2.05,4.08
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,18,查询保险相关业务,29,2.71,1.89,3.86
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,65,计算存贷款利息,29,2.71,1.89,3.86
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,12,金融业务操作与问题处理方法查询,28,2.61,1.81,3.75
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,14,个人征信报告查询与影响咨询,25,2.33,1.59,3.42
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,8,查询贷款信息,21,1.96,1.29,2.98
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,28,股指行情查询,21,1.96,1.29,2.98
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,19,车险购买与理赔咨询,20,1.87,1.21,2.87
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,31,查询财经门户与市场行情,20,1.87,1.21,2.87
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,17,查询保险公司信息,20,1.87,1.21,2.87
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,48,银行卡业务查询与办理指导,18,1.68,1.07,2.64
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,32,证券股票信息查询,17,1.59,0.99,2.53
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,25,查询股票信息,16,1.49,0.92,2.41
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,70,查询定期存款利率,16,1.49,0.92,2.41
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,68,利率查询与计算,14,1.31,0.78,2.18
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,47,查询办理信用卡业务,14,1.31,0.78,2.18
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,43,支付方式使用与设置查询,14,1.31,0.78,2.18
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,9,贷款提前还款查询,12,1.12,0.64,1.95
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,22,查询科技股与科创板信息,12,1.12,0.64,1.95
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,58,查询黄金价格,10,0.93,0.51,1.71
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,44,支付宝相关操作查询,10,0.93,0.51,1.71
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,64,查询金融业务数值与代码,9,0.84,0.44,1.59
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,71,查询价格与金额,9,0.84,0.44,1.59
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,63,查询价格走势图,8,0.75,0.38,1.47
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,27,查询市场行情,7,0.65,0.32,1.34
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,50,农业银行及农村信用社服务信息查询,7,0.65,0.32,1.34
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,36,人民币及货币信息查询,6,0.56,0.26,1.22
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,45,查询股份公司及股票信息,6,0.56,0.26,1.22
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,33,查询人民币兑外币汇率,5,0.47,0.2,1.09
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,16,查询人寿保险相关业务信息,5,0.47,0.2,1.09
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,13,花呗操作查询,4,0.37,0.15,0.96
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,66,金融行情数据查询,4,0.37,0.15,0.96
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,60,市场价格行情查询,3,0.28,0.1,0.82
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,67,贷款月供计算,3,0.28,0.1,0.82
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,20,查询交强险保费、赔偿与投保规定,3,0.28,0.1,0.82
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,53,中国银行服务信息查询,3,0.28,0.1,0.82
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,34,查询美元兑日元汇率,2,0.19,0.05,0.68
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,0,股票代码查询,2,0.19,0.05,0.68
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,15,查询借款平台正规性,2,0.19,0.05,0.68
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,54,建设银行网点与服务查询,2,0.19,0.05,0.68
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,72,金融代码查询,2,0.19,0.05,0.68
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,1,查询300开头股票代码与行情,2,0.19,0.05,0.68
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,21,保险公司电话查询,1,0.09,0.02,0.53
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,52,下载安装金融类App,1,0.09,0.02,0.53
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,23,科技类股票信息查询,1,0.09,0.02,0.53
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,35,货币兑换金额换算查询,1,0.09,0.02,0.53
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2026搜索随机1w,2026search_rand,1071,62,查询金价,1,0.09,0.02,0.53
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,10,查询转账与账户业务可行性,76,18.23,14.82,22.22
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,48,银行卡业务查询与办理指导,67,16.07,12.85,19.9
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,12,金融业务操作与问题处理方法查询,60,14.39,11.34,18.08
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,47,查询办理信用卡业务,27,6.47,4.49,9.26
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,49,银行信息查询,25,6.0,4.09,8.7
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,44,支付宝相关操作查询,25,6.0,4.09,8.7
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,8,查询贷款信息,24,5.76,3.9,8.42
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,9,贷款提前还款查询,22,5.28,3.51,7.86
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,43,支付方式使用与设置查询,15,3.6,2.19,5.85
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,13,花呗操作查询,13,3.12,1.83,5.26
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,30,股票行情与选股建议查询,7,1.68,0.82,3.42
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,53,中国银行服务信息查询,6,1.44,0.66,3.1
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,52,下载安装金融类App,6,1.44,0.66,3.1
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,70,查询定期存款利率,5,1.2,0.51,2.78
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,19,车险购买与理赔咨询,5,1.2,0.51,2.78
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,50,农业银行及农村信用社服务信息查询,5,1.2,0.51,2.78
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,55,银行客服电话查询,4,0.96,0.37,2.44
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,14,个人征信报告查询与影响咨询,3,0.72,0.24,2.09
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,31,查询财经门户与市场行情,3,0.72,0.24,2.09
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,18,查询保险相关业务,3,0.72,0.24,2.09
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,25,查询股票信息,2,0.48,0.13,1.73
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,54,建设银行网点与服务查询,2,0.48,0.13,1.73
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,36,人民币及货币信息查询,2,0.48,0.13,1.73
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,11,查询金融术语含义,2,0.48,0.13,1.73
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,7,基金净值查询,2,0.48,0.13,1.73
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,67,贷款月供计算,2,0.48,0.13,1.73
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,15,查询借款平台正规性,2,0.48,0.13,1.73
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,72,金融代码查询,1,0.24,0.04,1.35
TXN_ISSUE,排查账户与交易异常,2026搜索随机1w,2026search_rand,417,32,证券股票信息查询,1,0.24,0.04,1.35
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,49,银行信息查询,337,37.16,34.07,40.35
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,50,农业银行及农村信用社服务信息查询,124,13.67,11.59,16.06
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,55,银行客服电话查询,97,10.69,8.85,12.87
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,54,建设银行网点与服务查询,75,8.27,6.65,10.24
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,53,中国银行服务信息查询,59,6.5,5.08,8.3
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,17,查询保险公司信息,34,3.75,2.69,5.19
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,3,查询电话号码归属,32,3.53,2.51,4.94
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,21,保险公司电话查询,28,3.09,2.14,4.43
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,16,查询人寿保险相关业务信息,21,2.32,1.52,3.51
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,18,查询保险相关业务,12,1.32,0.76,2.3
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,48,银行卡业务查询与办理指导,11,1.21,0.68,2.16
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,47,查询办理信用卡业务,11,1.21,0.68,2.16
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,72,金融代码查询,11,1.21,0.68,2.16
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,64,查询金融业务数值与代码,9,0.99,0.52,1.88
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,15,查询借款平台正规性,8,0.88,0.45,1.73
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,32,证券股票信息查询,7,0.77,0.37,1.58
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,14,个人征信报告查询与影响咨询,6,0.66,0.3,1.44
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,8,查询贷款信息,3,0.33,0.11,0.97
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,11,查询金融术语含义,3,0.33,0.11,0.97
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,66,金融行情数据查询,2,0.22,0.06,0.8
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,30,股票行情与选股建议查询,2,0.22,0.06,0.8
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,43,支付方式使用与设置查询,2,0.22,0.06,0.8
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,6,查询股票代码与指数信息,2,0.22,0.06,0.8
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,10,查询转账与账户业务可行性,1,0.11,0.02,0.62
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,31,查询财经门户与市场行情,1,0.11,0.02,0.62
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,2,证券代码信息查询,1,0.11,0.02,0.62
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,1,查询300开头股票代码与行情,1,0.11,0.02,0.62
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,65,计算存贷款利息,1,0.11,0.02,0.62
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,22,查询科技股与科创板信息,1,0.11,0.02,0.62
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,44,支付宝相关操作查询,1,0.11,0.02,0.62
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,33,查询人民币兑外币汇率,1,0.11,0.02,0.62
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,9,贷款提前还款查询,1,0.11,0.02,0.62
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,7,基金净值查询,1,0.11,0.02,0.62
CONTACT_BRANCH_LOOKUP,查询机构联系方式、网点信息及号码归属,2026搜索随机1w,2026search_rand,907,0,股票代码查询,1,0.11,0.02,0.62
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,31,查询财经门户与市场行情,47,8.88,6.75,11.62
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,18,查询保险相关业务,47,8.88,6.75,11.62
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,30,股票行情与选股建议查询,38,7.18,5.28,9.71
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,71,查询价格与金额,35,6.62,4.8,9.06
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,19,车险购买与理赔咨询,32,6.05,4.32,8.41
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,17,查询保险公司信息,27,5.1,3.53,7.32
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,49,银行信息查询,25,4.73,3.22,6.88
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,10,查询转账与账户业务可行性,24,4.54,3.07,6.66
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,29,蚂蚁庄园今日答案查询,23,4.35,2.91,6.44
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,44,支付宝相关操作查询,20,3.78,2.46,5.77
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,36,人民币及货币信息查询,16,3.02,1.87,4.86
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,72,金融代码查询,12,2.27,1.3,3.92
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,48,银行卡业务查询与办理指导,12,2.27,1.3,3.92
OTHER_INTENT,其他非金融意图或无明确意图,2026搜索随机1w,2026search_rand,529,25,查询股票信息,10,1.89,1.03,3.44
