id,query,majority,votes,tier,pv_raw,n_days,daily_cv,in_other_source,legacy_l2,legacy_l3
A0393,中度影响,A,AAA,user,802.0,4,0.021882704207960405,False,医疗其它,-
A0398,中等,A,AAA,user,817.0,4,0.020000164796044297,False,医疗其它,-
A0400,中等影响,A,AAA,user,4090.0,7,0.09028462912175948,False,医疗其它,-
A0407,中老年体检套餐怎么选,U,UUU,user,1295.0,2,0.2833976833976834,True,医疗服务,体检科
A0411,中青年得肝病致死率多高,U,PUU,user,648.0,2,0.12962962962962962,False,疾病知识,内科-科普
A0412,为什么尿毒症容易一家人同时得,P,PPU,user,274.0,1,,False,疾病知识,内科-科普
A0416,主要成分,F,FFF,user,445.0,2,0.029213483146067417,False,医疗其它,-
A0417,主要用途,F,FFF,user,2383.0,7,0.15855251779055674,False,医疗其它,-
A0427,二甲双胍什么时候吃最好,U,UUU,user,1759.0,4,0.4001575440350984,False,药品保健品,-
A0431,仅右侧,A,AAA,user,1109.0,5,0.07826746393193049,False,医疗其它,-
A0432,仅左侧,A,AAA,user,1676.0,7,0.03807411965046257,False,医疗其它,-
A0443,从未使用,A,AAA,user,1588.0,7,0.08480476508580566,False,医疗其它,-
A0444,从未出现,A,AAA,user,1333.0,6,0.05232524528873762,False,医疗其它,-
A0452,以上都不符合,A,AAA,user,4199.0,7,0.027528963443055072,False,医疗其它,-
A0454,以上都没有,A,AAA,H1_intake_answer,70468.0,7,0.047408517923751434,False,医疗其它,-
A0457,低于10,A,AAA,user,2042.0,7,0.06136905072603543,False,医疗其它,-
A0461,低于38,A,AAA,user,1873.0,7,0.08109349531101791,False,疾病知识,无明确科室-症状
A0462,低于38℃,A,AAA,user,2181.0,7,0.09766485196566195,False,疾病知识,妇产科-症状
A0466,低于80,A,AAA,user,418.0,2,0.0430622009569378,False,疾病知识,内科-症状
A0477,体检报告写建议观察是什么意思,P,PPP,user,261.0,1,,False,疾病知识,体检科-科普
A0478,体检报告写建议随诊是什么意思,P,PPP,user,1547.0,3,0.6313586493746561,False,疾病知识,体检科-科普
A0479,体检报告发现胆囊息肉要定期复查吗,P,PPP,user,2125.0,5,0.28531000562188225,False,疾病知识,内科-科普
A0481,体检报告提示甲状腺结节如何判断风险,P,PPP,user,275.0,1,,False,疾病知识,内科-科普
A0483,体检报告淋巴结肿大要不要紧,P,PPP,user,805.0,2,0.4236024844720497,False,疾病知识,内科-科普
A0486,体检报告里的下箭头是什么意思,P,PPP,user,283.0,1,,False,疾病知识,体检科-科普
A0491,体重增加,A,AAU,user,2059.0,7,0.024477130973004666,False,疾病知识,无明确科室-症状
A0492,体重明显下降,A,AAU,user,1349.0,6,0.06307936664048869,False,疾病知识,内科-症状
A0493,体重暴瘦是不是身体出问题了,U,PUU,user,204.0,1,,False,疾病知识,无明确科室-科普
A0498,作用用途,F,FFF,user,1059.0,5,0.03746333224717162,False,医疗其它,-
A0504,偏下,A,AAA,user,227.0,1,,False,医疗其它,-
A0511,"做过,做过",A,AAA,H1_intake_answer,864.0,4,0.043058044531801565,False,医疗其它,-
A0514,偶尔,A,AAA,H1_intake_answer,21774.0,7,0.03842159895881939,False,医疗其它,-
A0515,偶尔一次,A,AAA,user,4544.0,7,0.07221529683800593,False,医疗其它,-
A0516,偶尔不适,A,AAA,user,2507.0,7,0.09241873290918776,False,疾病知识,无明确科室-症状
A0520,偶尔发作,A,AAA,user,4006.0,7,0.0656054729544691,False,医疗其它,-
A0523,偶尔喝,A,AAA,user,1569.0,7,0.06266145165649689,False,医疗其它,-
A0525,偶尔有,A,AAA,H1_intake_answer,12950.0,7,0.04136358867051098,False,医疗其它,-
A0538,免费定制饮食方案,F,FFF,user,5059.0,7,0.29407028720687833,False,养生知识,-
A0553,其他原因,A,AAA,user,2419.0,7,0.07343301203681254,False,医疗其它,-
A0554,其他情况,A,AAA,H1_intake_answer,9925.0,7,0.06697804518845166,False,医疗其它,-
A0559,其它不适,A,AAA,user,837.0,4,0.040037266619154216,False,医疗其它,-
A0565,冠心病,U,UUU,user,2915.0,7,0.04030254322525247,True,疾病知识,内科-疾病名
A0566,冠心病能治好吗,U,UUU,user,730.0,3,0.10365799678023349,False,疾病知识,内科-科普
A0567,准备使用,A,AAA,user,2654.0,7,0.2748148539384112,False,医疗其它,-
A0570,减轻,A,AAA,user,3749.0,7,0.07997331180783561,False,疾病知识,无明确科室-症状
A0574,几乎每天,A,AAA,user,3199.0,7,0.03868641076437632,False,医疗其它,-
A0575,几乎没影响,A,AAA,user,1825.0,7,0.11638903064827409,False,医疗其它,-
A0580,几天内,A,AAA,user,476.0,2,0.12184873949579832,False,医疗其它,-
A0584,出汗,U,AUU,user,1456.0,6,0.08866010748958751,False,疾病知识,无明确科室-症状
A0593,剧烈难忍,A,AAA,user,1398.0,6,0.09973347672637124,False,医疗其它,-
A0597,功效作用,F,FFF,H2_feature_or_facet,17266.0,7,0.1906358446979823,False,药品保健品,-
A0599,功能性消化不良风险自测,P,PPP,user,671.0,2,0.3293591654247392,False,疾病知识,内科-科普
A0602,医生已确诊,A,AAA,user,360.0,1,,False,疾病知识,体检科-科普
A0606,半小时以上,A,AAA,user,201.0,1,,False,医疗其它,-
A0607,半小时内,A,AAA,user,3283.0,7,0.09167380878996348,False,医疗其它,-
A0609,半年内,A,AAA,H1_intake_answer,6288.0,7,0.03929887260673635,False,医疗其它,-
A0616,单腿,A,AAA,user,1965.0,6,0.1582075264594978,False,疾病知识,外科-科普
A0618,县级医院能处理哪些常见病,P,PPP,user,15625.0,6,0.30375633181877876,False,医疗服务,中医科
A0622,双眼,A,AAA,user,1299.0,5,0.14505392718477447,False,医疗其它,-
A0625,双腿,A,AAA,user,2097.0,6,0.2256127438254981,False,疾病知识,外科-科普
A0633,口干口苦,U,UUU,user,1835.0,7,0.036328791961850584,False,疾病知识,无明确科室-症状
A0652,吃水洗鸡蛋会中毒吗,P,PPU,user,692.0,1,,False,疾病知识,无明确科室-科普
A0658,否，未怀孕,A,AAA,user,1789.0,7,0.10814906707441263,False,疾病知识,妇产科-科普
A0660,吸烟,A,AAA,user,1684.0,7,0.08111734592175383,False,疾病知识,无明确科室-科普
A0674,咽喉不适,U,UUU,user,1470.0,6,0.13869545510067655,False,疾病知识,耳鼻咽喉科-症状
A0675,咽喉肿痛,U,UUU,user,3189.0,7,0.05304381688817746,False,疾病知识,耳鼻咽喉科-症状
A0681,嗓子疼,U,UUU,user,205.0,1,,False,疾病知识,耳鼻咽喉科-症状
A0687,地平类,A,AAA,user,420.0,2,0.01904761904761905,False,医疗其它,-
A0690,均衡饮食,A,AAA,user,201.0,1,,False,养生知识,-
A0696,增强免疫,A,AAA,user,2582.0,7,0.09889649077476596,False,养生知识,-
A0699,备孕期间敏感问题如何保护个人信息,P,PPP,user,1927.0,7,0.1330414245839255,False,疾病知识,妇产科-科普
A0704,夏季出汗多时电解质怎么补充,P,PPP,user,776.0,3,0.19849544344156478,False,养生知识,-
A0706,外卖保温袋有没有毒,P,PPU,user,975.0,1,,False,医疗其它,-
A0724,大于35岁,A,AAA,H1_intake_answer,250.0,1,,False,疾病知识,无明确科室-科普
A0726,大于3厘米,A,AAA,H1_intake_answer,844.0,4,0.05785097448215025,False,医疗其它,-
A0734,大人,A,AAA,user,1463.0,6,0.21659179214689817,False,医疗其它,-
A0736,大便干结,A,AAU,user,2151.0,7,0.09939080251595833,False,疾病知识,内科-症状
A0737,大便正常,A,AAA,user,1435.0,7,0.03369537952261068,False,疾病知识,内科-症状
A0739,大腿,A,AAA,user,1110.0,5,0.04235192531006544,False,疾病知识,外科-科普
A0746,失眠一周了怎么办,U,UUU,user,3102.0,5,0.4093201130682321,False,疾病知识,精神科-症状
A0749,失眠程度自测,P,PPP,user,10830.0,7,0.5617729442468341,False,疾病知识,精神科-科普
A0750,头晕,U,UUU,user,15981.0,7,0.02848911372396993,False,疾病知识,无明确科室-症状
A0754,头晕耳鸣,U,UUU,user,1664.0,7,0.04857762110086831,False,疾病知识,无明确科室-症状
A0756,头痛出现哪些情况说明不是普通头痛,P,PPP,user,1223.0,3,0.06863487742087755,False,疾病知识,无明确科室-科普
A0759,头部,A,AAA,user,2628.0,7,0.09854742195579085,False,疾病知识,皮肤科-科普
A0764,女性的bmi大好还是小好,U,UUU,user,455.0,2,0.03736263736263736,True,疾病知识,无明确科室-科普
A0777,孕中期,A,AAA,user,4888.0,7,0.03552440928174835,False,疾病知识,妇产科-科普
A0785,学生眼睛酸涩疲劳怎么办,P,PPP,user,199.0,1,,False,疾病知识,眼科-症状
A0790,孩子脊柱侧弯怎么早期发现,P,PPP,user,2353.0,4,0.52015696048666,False,疾病知识,儿科-症状
A0791,安静休息,A,AAA,user,400.0,2,0.02,False,医疗其它,-
A0792,安静休息时,A,AAA,user,2418.0,7,0.09800005471752694,False,医疗其它,-
A0795,完全不疼,A,AAA,user,2500.0,7,0.07760206182827876,False,医疗其它,-
A0801,完好无损,A,AAA,user,2770.0,7,0.09328899859256154,False,医疗其它,-
A0820,小于1小时,A,AAA,H1_intake_answer,3410.0,7,0.06409754908707303,False,医疗其它,-
A0829,小于5毫米,A,AAA,H1_intake_answer,3494.0,7,0.07230173086281763,False,医疗其它,-
A0830,小于60岁,A,AAA,H1_intake_answer,4708.0,6,0.24226360385242293,False,疾病知识,无明确科室-症状
A0832,小于手掌,A,AAA,user,414.0,2,0.024154589371980676,False,疾病知识,外科-症状
A0844,少量,A,AAA,user,7204.0,7,0.0911184827928383,False,医疗其它,-
A0847,少量点滴,A,AAA,user,1523.0,7,0.05146662624363867,False,疾病知识,皮肤科-症状
A0853,尚未开始服用,A,AAA,user,1672.0,7,0.0946640167629023,False,药品保健品,-
A0854,尚未服用,A,AAA,user,4234.0,7,0.40280280856033357,False,医疗其它,-
A0859,尿常规,U,UUU,user,1342.0,6,0.039033683617611906,False,疾病知识,体检科-科普
A0860,尿急,U,UUU,user,208.0,1,,False,疾病知识,外科-症状
A0867,工作任务太多时如何快速缓解焦虑,P,PPP,user,532.0,2,0.12781954887218044,False,疾病知识,精神科-科普
A0869,工作压力大时如何保持正常饮食,P,PPP,user,2803.0,5,1.0215562178247029,False,疾病知识,无明确科室-科普
A0876,差不多,A,AAA,H1_intake_answer,10929.0,7,0.03435005708875303,False,医疗其它,-
A0878,已停药,A,AAA,H1_intake_answer,1928.0,7,0.08299403501647142,False,药品保健品,-
A0879,已在服用,A,AAA,user,1761.0,6,0.12414315836299859,False,医疗其它,-
A0880,已复查,A,AAA,user,1060.0,5,0.0610662352176689,False,疾病知识,体检科-科普
A0884,已手术,A,AAA,user,214.0,1,,False,疾病知识,内科-手术
A0892,已经喝了,A,AAA,user,1706.0,6,0.34550026207938195,False,医疗其它,-
A0896,常见副作用,F,FFF,user,4841.0,7,0.15291875167918784,False,药品保健品,-
A0904,年轻人,A,AAA,user,3720.0,6,0.22907768745265797,False,医疗其它,-
A0905,年龄45岁以上,A,AAA,user,2923.0,7,0.024181453365819082,False,疾病知识,无明确科室-科普
A0906,开学后如何设定运动计划,P,PPP,user,248.0,1,,False,养生知识,-
A0909,开学后腰背疼怎么办,P,PPP,user,248.0,1,,False,疾病知识,外科-症状
A0919,微创手术,A,AAA,user,199.0,1,,False,疾病知识,内科-手术
A0920,心悸,U,UUU,user,3380.0,7,0.044999601241575954,False,疾病知识,内科-症状
A0921,心慌,U,UUU,user,4507.0,7,0.08180376554688928,False,疾病知识,内科-症状
A0922,心慌心悸,U,UUU,user,1859.0,7,0.08579164957478055,False,疾病知识,内科-症状
A0935,怎么服用,F,FFF,user,851.0,4,0.026038213638261268,False,药品保健品,-
A0936,怎么锻炼大脑,U,UUU,user,25331.0,7,0.15870305016584776,True,养生知识,-
A0942,恶心,U,UUU,user,3792.0,7,0.033890978536745456,False,疾病知识,内科-症状
A0946,慢性咽炎日常如何减少喉咙不适,P,PPP,user,316.0,1,,False,疾病知识,耳鼻咽喉科-科普
A0957,我想了解尖锐湿疣,W,WWW,user,1763.0,7,0.0742640163541265,False,疾病知识,皮肤科-科普
A0958,我想了解尿路感染,W,WWW,user,198.0,1,,False,疾病知识,外科-科普
A0959,我想了解布洛芬,W,WWW,user,1072.0,5,0.07040284426907913,False,药品保健品,-
A0969,我想了解肿瘤,W,WWW,user,202.0,1,,False,疾病知识,内科-治疗
A0976,我想了解高血压,W,WWW,user,1631.0,7,0.08929278594604992,False,疾病知识,内科-治疗
A0982,我想咨询丝瓜的功效和作用,W,WWW,H4_template_wrapper,220.0,1,,False,养生知识,-
A0991,我想咨询依折麦布片能长期吃吗,W,WWW,H4_template_wrapper,239.0,1,,False,药品保健品,-
A0995,我想咨询司普奇拜单抗多少钱一支,W,WWW,H4_template_wrapper,634.0,2,0.056782334384858045,False,药品保健品,-
A0997,我想咨询吃榴莲有什么禁忌？,W,WWW,H4_template_wrapper,1195.0,5,0.1287724456011471,False,养生知识,-
A0998,我想咨询吃紫苏有什么坏处,W,WWW,H4_template_wrapper,1001.0,3,0.18729603655597074,False,养生知识,-
A1009,我想咨询布洛芬的功效,W,WWW,H4_template_wrapper,1121.0,5,0.06636115936983868,False,药品保健品,-
A1010,我想咨询心肌梗死的早期症状有哪些表现,W,WWW,H4_template_wrapper,1429.0,1,,False,疾病知识,内科-症状
A1016,我想咨询无花果女人吃了好吗,W,WWW,H4_template_wrapper,197.0,1,,False,养生知识,-
A1017,我想咨询曲昔派特胶囊副作用大,W,WWW,H4_template_wrapper,498.0,2,0.08433734939759036,False,药品保健品,-
A1023,我想咨询湿疹的症状表现有哪些,W,WWW,H4_template_wrapper,381.0,1,,False,疾病知识,皮肤科-症状
A1027,我想咨询牙疼一招三秒止疼,W,WWW,H4_template_wrapper,8532.0,6,0.6318944009281984,False,疾病知识,口腔科-治疗
A1028,我想咨询甲钴胺的功效与副作用,W,WWW,H4_template_wrapper,202.0,1,,False,药品保健品,-
A1029,我想咨询痔疮的早期症状都有哪些,W,WWW,H4_template_wrapper,253.0,1,,False,疾病知识,外科-症状
A1030,我想咨询痤疮的早期症状都有哪些,W,WWW,H4_template_wrapper,991.0,2,0.5297679112008072,False,疾病知识,皮肤科-症状
A1031,我想咨询百合作用与功效,W,WWW,H4_template_wrapper,208.0,1,,False,药品保健品,-
A1032,我想咨询百香果具有哪些功效,W,WWW,H4_template_wrapper,206.0,1,,False,养生知识,-
A1035,我想咨询眼疾手快还是手疾眼快哪个是正确的,W,WWW,H4_template_wrapper,513.0,2,0.1617933723196881,False,医疗其它,-
A1042,我想咨询糖尿病挂什么科,W,WWW,H4_template_wrapper,246.0,1,,False,医疗服务,内科
A1044,我想咨询维生素b族能随便吃吗,W,WWW,H4_template_wrapper,291.0,1,,False,药品保健品,-
A1054,我想咨询腋臭怎么治疗永久消除,W,WWW,H4_template_wrapper,212.0,1,,False,疾病知识,皮肤科-治疗
A1055,我想咨询艾滋病初期症状,W,WWW,H4_template_wrapper,1656.0,7,0.07800380486090938,False,疾病知识,皮肤科-症状
A1056,我想咨询莲子有什么功效,W,WWW,H4_template_wrapper,434.0,2,0.004608294930875576,False,养生知识,-
A1057,我想咨询菲林普利,W,WWW,H4_template_wrapper,210.0,1,,False,医疗其它,-
A1059,我想咨询西梅有什么功效,W,WWW,H4_template_wrapper,2123.0,7,0.1800942829403649,False,养生知识,-
A1064,我想咨询贫血是什么原因引起的,W,WWW,H4_template_wrapper,505.0,1,,False,疾病知识,内科-症状
A1066,我想咨询陈皮泡水喝的十大功效是什么,W,WWW,H4_template_wrapper,268.0,1,,False,养生知识,-
A1068,我想咨询骨折是什么原因引起的,W,WWW,H4_template_wrapper,5854.0,2,0.6344379911171848,False,疾病知识,外科-症状
A1069,我想咨询鹰嘴豆的功效与作用,W,WWW,H4_template_wrapper,687.0,3,0.08059894148417543,False,养生知识,-
A1071,我想咨询黄精药材有什么功效,W,WWW,H4_template_wrapper,198.0,1,,False,药品保健品,-
A1075,我要在线问医生,F,FFF,user,5564.0,7,0.22822064562130978,False,医疗服务,妇产科
A1080,手术治疗,A,AAA,user,1569.0,7,0.05286536992562836,False,疾病知识,内科-手术
A1081,手脚冰凉,U,UUU,user,3057.0,7,0.07185735400891811,False,疾病知识,无明确科室-症状
A1087,打疫苗破坏免疫系统吗,U,UUU,user,433.0,1,,False,药品保健品,-
A1096,报告解读,F,FFF,user,2252.0,7,0.3236126490469298,False,医疗其它,-
A1100,拿到体检报告后如何按轻重缓急处理,P,PPP,user,2640.0,5,0.43653228275157097,False,疾病知识,体检科-科普
A1106,"持续性,都没有",A,AAA,user,2117.0,7,0.1058965332989687,False,医疗其它,-
A1109,持续都有,A,AAA,user,2697.0,7,0.10525256420041985,False,医疗其它,-
A1125,接近月经,A,AAA,user,202.0,1,,False,医疗其它,-
A1127,控制不佳,A,AAA,user,1738.0,7,0.11534777748744796,False,疾病知识,精神科-症状
A1130,控制良好,A,AAA,user,6174.0,7,0.06058224129303222,False,医疗其它,-
A1134,改善便秘,A,AAA,user,2649.0,7,0.066952961200137,False,疾病知识,内科-治疗
A1136,新冠又反弹了现在感染症状有变化吗,P,PPP,user,95419.0,7,0.16526150366394698,False,疾病知识,内科-症状
A1145,无不适症状,A,AAA,user,1791.0,7,0.09464604220321753,False,疾病知识,无明确科室-症状
A1151,无反应,A,AAA,user,195.0,1,,False,医疗其它,-
A1152,无发热,A,AAA,H1_intake_answer,40253.0,7,0.14358614279490547,False,疾病知识,无明确科室-症状
A1154,无变化,A,AAA,H1_intake_answer,7583.0,7,0.054354779648068334,False,医疗其它,-
A1164,无恶心呕吐,A,AAA,user,239.0,1,,False,疾病知识,内科-症状
A1166,无明显不适,A,AAA,H1_intake_answer,8868.0,7,0.04608571776803649,False,疾病知识,无明确科室-症状
A1168,无明显异常,A,AAA,user,197.0,1,,False,疾病知识,妇产科-症状
A1172,无明显诱因,A,AAA,user,7421.0,7,0.07094241665011612,False,疾病知识,男科-科普
A1179,无痰,A,AAA,user,6486.0,7,0.1445994541327351,False,疾病知识,内科-症状
A1181,无破损,A,AAA,user,2392.0,7,0.09105846379929416,False,医疗其它,-
A1184,无红肿发热,A,AAA,user,1777.0,7,0.12030402983446169,False,疾病知识,无明确科室-症状
A1189,无腹痛,A,AAA,user,11011.0,7,0.17380353895850392,False,疾病知识,内科-症状
A1192,无过敏史,A,AAA,user,3518.0,7,0.05498649741786452,False,疾病知识,皮肤科-科普
A1199,早期症状,F,FFF,user,1792.0,7,0.11763308145533964,False,疾病知识,无明确科室-症状
A1206,明显减少,A,AAA,user,4040.0,7,0.043107698832772254,False,疾病知识,无明确科室-症状
A1210,明显增加,A,AAA,user,636.0,3,0.020379687730842328,False,疾病知识,无明确科室-症状
A1211,明显增多,A,AAA,user,3831.0,7,0.035115846338797545,False,疾病知识,无明确科室-症状
A1214,明显影响,A,AAA,user,2277.0,7,0.07063474725698012,False,医疗其它,-
A1222,是,A,AAA,C1_content_free,227891.0,7,0.06122242680001772,False,医疗其它,-
A1226,晚期,A,AAA,user,1891.0,7,0.09107085242023294,False,医疗其它,-
A1228,普通成人,A,AAA,user,3805.0,7,0.11308496069958686,False,医疗其它,-
A1235,暗红色,A,AAA,H1_intake_answer,6221.0,7,0.14216860479988336,False,医疗其它,-
A1239,暴雨淋湿后身体发冷如何处理,P,PPP,user,342.0,1,,False,疾病知识,中医科-治疗
A1246,月经总是不规律该看什么方向,P,PPP,user,7682.0,7,0.3641373788459108,False,疾病知识,妇产科-科普
A1249,有些症状不方便当面跟医生说怎么办,P,PPP,user,362.0,1,,False,医疗服务,内科
A1252,有发热,A,AAA,user,8156.0,7,0.11439950166604496,False,疾病知识,无明确科室-症状
A1253,有咳嗽,A,AAA,user,3469.0,7,0.11853229208433609,False,疾病知识,内科-症状
A1255,有头痛,A,AAA,user,734.0,3,0.14684853767486805,False,疾病知识,无明确科室-症状
A1261,有效,A,AAA,user,2407.0,7,0.022709846894418694,False,医疗其它,-
A1264,有疼痛,A,AAA,user,21987.0,7,0.12862359709427953,False,疾病知识,无明确科室-症状
A1269,有糖尿病,A,AAA,user,5244.0,7,0.04203929764502022,False,疾病知识,内科-症状
A1278,有高血压糖尿病等慢病,A,AAA,user,2106.0,7,0.08517676798276445,False,疾病知识,内科-症状
A1279,有麻木,A,AAA,user,982.0,4,0.11175678141196699,False,疾病知识,无明确科室-症状
A1283,服用方法,F,FFF,user,1684.0,7,0.10246866798158191,False,药品保健品,-
A1286,未做过,A,AAA,user,3230.0,7,0.06349995394262523,False,医疗其它,-
A1298,未开封,A,AAA,user,2146.0,7,0.04974029881078433,False,医疗其它,-
A1299,未怀孕,A,AAA,user,1291.0,6,0.031339935436318994,False,疾病知识,妇产科-症状
A1302,未服用,A,AAA,user,15649.0,7,0.03738580261851753,False,药品保健品,-
A1305,未检测,A,AAA,user,3059.0,7,0.06997735830135722,False,医疗其它,-
A1306,未治疗,A,AAA,user,6316.0,7,0.04679551686250717,False,疾病知识,内科-治疗
A1310,未采取避孕,A,AAA,user,1166.0,5,0.08819035739681144,False,医疗其它,-
A1318,检查异常但没明显感觉先怎么办,P,PPP,user,32327.0,7,0.17686845146809543,False,疾病知识,妇产科-症状
A1322,止痛,A,AAA,user,2429.0,6,0.2159343466868979,False,疾病知识,无明确科室-治疗
A1325,正在发作,A,AAA,user,866.0,4,0.061320637632109716,False,医疗其它,-
A1328,正在服用,A,AAA,H1_intake_answer,26030.0,7,0.05423359174579194,False,药品保健品,-
A1330,正在服药,A,AAA,user,5462.0,7,0.06542244152307339,False,药品保健品,-
A1334,正在用药,A,AAA,user,1663.0,7,0.059351515576011406,False,药品保健品,-
A1337,"正常,正常",A,AAA,H1_intake_answer,4030.0,7,0.07955321055886404,False,医疗其它,-
A1343,武汉大学中南医院 主治医师 张晶晶医生,D,DDD,H5_doctor_card,202.0,1,,False,医疗服务,内科
A1346,每周3-4次,A,AAA,user,208.0,1,,False,养生知识,-
A1350,每周多次,A,AAA,user,214.0,1,,False,医疗其它,-
A1353,每天1次,A,AAA,user,3098.0,7,0.07293600641703603,False,医疗其它,-
A1354,每天一次,A,AAA,user,4054.0,7,0.05973896150264932,False,医疗其它,-
A1357,每天多次,A,AAA,user,6101.0,7,0.046508173351170495,False,医疗其它,-
A1359,每天都吃,A,AAA,user,1678.0,7,0.10627935643127961,False,医疗其它,-
A1373,"没做过,没做过",A,AAA,H1_intake_answer,1703.0,7,0.13961020412649283,False,医疗其它,-
A1377,没有不适,A,AAA,H1_intake_answer,35779.0,7,0.0664496153789486,False,医疗其它,-
A1386,没有服药,A,AAA,user,630.0,3,0.029354352395090363,False,医疗其它,-
A1389,没有腹痛,A,AAA,user,1085.0,5,0.04850764006245444,False,疾病知识,无明确科室-症状
A1390,没有规律,A,AAA,user,4951.0,7,0.11371206919582844,False,医疗其它,-
A1392,没查过,A,AAA,user,2621.0,7,0.07492841369813186,False,医疗其它,-
A1400,泡水喝,A,AAA,user,2962.0,7,0.111180781904626,False,养生知识,-
A1401,泡水饮用,A,AAA,user,892.0,4,0.07054768037018957,False,养生知识,-
A1402,注意事项,F,FFF,H2_feature_or_facet,11909.0,7,0.08666089282734493,False,医疗其它,-
A1403,洪涝过后家里自来水发浑还能直接用吗,P,PPP,user,9263.0,7,1.091154266475867,False,医疗其它,-
A1415,淡红色,A,AAA,H1_intake_answer,1373.0,6,0.10888260694795245,False,医疗其它,-
A1418,清水样,A,AAA,user,4288.0,7,0.08063703379570437,False,医疗其它,-
A1419,清水样鼻涕,A,AAA,user,204.0,1,,False,疾病知识,耳鼻咽喉科-症状
A1424,潮热盗汗,U,UUU,user,2085.0,7,0.15867835697409835,False,疾病知识,中医科-症状
A1434,爸爸晚上腿抽筋是缺钙还是血管问题,P,PPP,user,16818.0,7,0.5762834339018504,False,疾病知识,内科-科普
A1439,牵拉痛,A,AAA,user,1290.0,5,0.1372771697437436,False,疾病知识,外科-症状
A1453,略有好转,A,AAA,user,196.0,1,,False,医疗其它,-
A1458,疼痛,A,AAU,user,10703.0,7,0.0408287118000406,False,疾病知识,无明确科室-症状
A1463,症状轻但总反复要不要直接找医生,P,PPP,user,283.0,1,,False,医疗服务,内科
A1464,痒,A,AAU,user,2256.0,6,0.16298078346197253,False,疾病知识,皮肤科-症状
A1466,瘙痒,A,AAU,user,7692.0,7,0.06329157336843065,False,疾病知识,皮肤科-症状
A1473,白色的,A,AAA,user,1484.0,6,0.23692477053947703,False,医疗其它,-
A1474,白色稀痰,A,AAA,user,862.0,4,0.07740523117221475,False,疾病知识,内科-症状
A1477,白露后为何容易秋乏,P,PPP,user,467.0,1,,False,医疗其它,-
A1487,真菌感染风险自测,P,PPP,user,1155.0,4,0.2992453793799741,False,疾病知识,皮肤科-科普
A1488,眼前发黑,U,UUU,user,825.0,4,0.029166568280038704,False,疾病知识,眼科-症状
A1490,睡眠不佳,A,AAA,user,955.0,4,0.09187847713097935,False,疾病知识,精神科-症状
A1493,睡眠差,A,AAU,user,1660.0,7,0.059738871452135765,False,疾病知识,精神科-症状
A1501,禁忌人群,F,FFF,H2_feature_or_facet,1749.0,7,0.1007166050830053,False,养生知识,-
A1508,秋季过敏后如何应对,P,PPP,user,597.0,1,,False,疾病知识,皮肤科-科普
A1515,空腹血糖,U,UUU,user,3337.0,7,0.10414310417437728,False,疾病知识,无明确科室-身体指标
A1521,米粒大小,A,AAA,user,1746.0,7,0.0771730825324237,False,医疗其它,-
A1522,精神分裂症风险自测,P,PPP,user,2911.0,6,0.44769053530560643,False,疾病知识,精神科-科普
A1533,红肿疼痛,A,AAU,user,3222.0,7,0.056135977388674416,False,疾病知识,无明确科室-症状
A1537,纯母乳喂养,A,AAA,user,1866.0,7,0.08645206786742031,False,医疗其它,-
A1541,经常出现,A,AAA,user,1696.0,7,0.09580233967731086,False,医疗其它,-
A1546,经常饮酒,A,AAA,user,605.0,3,0.019971976815858796,False,疾病知识,无明确科室-科普
A1547,经期计算,F,FFF,user,5449.0,7,0.7919780907688594,False,医疗其它,-
A1555,老人半夜咳嗽厉害是什么原因,P,PPU,user,308.0,1,,False,疾病知识,内科-症状
A1557,老人听力下降需要配助听器吗,P,PPP,user,255.0,1,,False,疾病知识,耳鼻咽喉科-科普
A1559,老人最近体重掉得快要先查什么,P,PPP,user,3885.0,7,0.2463399806949564,False,疾病知识,无明确科室-科普
A1564,老人耳朵听不清是正常衰老吗,P,PPP,user,2753.0,7,0.42574901107358787,False,疾病知识,耳鼻咽喉科-科普
A1566,老人行动不便能不能先远程问诊,P,PPP,user,3761.0,7,0.5064904271696558,False,医疗服务,儿科
A1574,老年人同时服用多种药物安全吗,P,PPP,user,270.0,1,,False,药品保健品,-
A1576,老年人肺炎有哪些症状,P,PPP,user,11326.0,7,0.5685617532811633,False,疾病知识,内科-症状
A1577,老年人食欲差不想吃饭怎么办,P,PPP,user,16058.0,7,0.49891390731027524,False,疾病知识,内科-症状
A1582,肌肉酸痛,U,UUU,user,3379.0,7,0.0722713323637246,False,疾病知识,外科-症状
A1583,肚脐周围,A,AAA,user,4060.0,7,0.06362312596293691,False,疾病知识,无明确科室-科普
A1584,肝硬化早期能发现吗,U,UUU,user,315.0,1,,False,疾病知识,内科-科普
A1586,肢体无力,U,UUU,user,2169.0,7,0.06048617431090172,False,疾病知识,无明确科室-症状
A1593,肾功能正常,A,AAA,user,2088.0,7,0.0987983987163151,False,疾病知识,内科-科普
A1596,胀痛,A,AAA,H1_intake_answer,9426.0,7,0.05543805299894918,False,疾病知识,无明确科室-症状
A1601,胃痛,U,UUU,user,3449.0,7,0.08252524901287045,False,疾病知识,内科-症状
A1610,胸部CT报告索条影是什么问题,U,UUU,user,539.0,2,0.14285714285714285,False,疾病知识,内科-科普
A1612,胸闷气短,U,UUU,user,3611.0,7,0.08374147771822199,False,疾病知识,内科-症状
